"X","mean","se","p","lower_0.99","upper_0.99","lower_0.95","upper_0.95","lower_0.9","upper_0.9","lower_0.99_q","lower_0.95_q","lower_0.9_q","upper_0.9_q","upper_0.95_q","upper_0.99_q","SiteName","group_name","group_num","study_num","Rhat","Rhat_upper_CI","parameter","grouping","Period","Study","Latitude","Longitude"
11,0.0185290033396632,0.0369423200053807,0.691111111111111,-0.0860460931673074,0.108582390291295,-0.0538911553240206,0.0881465256118275,-0.0437856685548918,0.0757903890987356,-0.0814577088888193,-0.0526058754897531,-0.0419398002237927,0.0778503504701522,0.089732306929377,0.115463728702571,"Australia_WA_Wernberg-SH4-18-2:Australia_WA_Wernberg","Leeuwin",13,5,0.999503429455181,0.999715322655881,"site_slope","Ecoregion","1900-2015","Australia_WA_Wernberg",-34.16158,115.01118
12,0.00638063091425155,0.0371910596114742,0.574666666666667,-0.091687814921799,0.106894479201986,-0.0666522936938076,0.0788749643217603,-0.0546133364513984,0.0678952593862745,-0.0914599156320054,-0.0660068784937577,-0.0545292955551508,0.0681328484491025,0.0796083916751327,0.106809365980686,"Australia_WA_Wernberg-SH5-18-3:Australia_WA_Wernberg","Leeuwin",13,5,1.00097035506672,1.0043862155009,"site_slope","Ecoregion","1900-2015","Australia_WA_Wernberg",-34.15268,115.00458
13,-0.0117196739889838,0.0345094265205538,0.360666666666667,-0.0976388071296642,0.0775352138855094,-0.0767214232396945,0.0567805352561478,-0.0657228728196199,0.0471894802301717,-0.0983289274740097,-0.0766755110978769,-0.066979595730093,0.0461163161149038,0.0569103496872329,0.0766578210019976,"Australia_WA_Wernberg-SJ1-18-4:Australia_WA_Wernberg","Houtman",11,5,1.00013482690761,1.00149154130437,"site_slope","Ecoregion","1900-2015","Australia_WA_Wernberg",-30.15855,114.58619
14,0.0116115926187987,0.0324874262559012,0.631333333333333,-0.0673393322127302,0.097616988562503,-0.0509341612005487,0.0753901059285325,-0.0408953347670479,0.0652081924149694,-0.0681934775686424,-0.0505913659502007,-0.0406005119710844,0.0657553815702055,0.0762070535312718,0.097252909394723,"Australia_WA_Wernberg-SJ4-18-5:Australia_WA_Wernberg","Houtman",11,5,1.0007064540276,1.00358870172298,"site_slope","Ecoregion","1900-2015","Australia_WA_Wernberg",-30.18504,114.58303
15,-0.0141029915958855,0.0347082605832139,0.336,-0.0988160101657367,0.0843212608285761,-0.0782525308695528,0.0571566728630373,-0.0680099655583211,0.0446388785773534,-0.102287241008631,-0.0805823376466043,-0.0688393092899298,0.0443529719922389,0.055846878920037,0.0815680445690173,"Australia_WA_Wernberg-SJ5-18-6:Australia_WA_Wernberg","Houtman",11,5,1.0019449303559,1.00369092055703,"site_slope","Ecoregion","1900-2015","Australia_WA_Wernberg",-30.183,114.59269
16,-0.0537224212834692,0.0195184150920655,0.00511111111111111,-0.105909159458478,0.00136953204695489,-0.0901042449736239,-0.014158110012386,-0.0863439565630421,-0.0229069474404512,-0.108821894642512,-0.0919505911391651,-0.0852442904400345,-0.0215262805135002,-0.0149535725938848,-0.000436765591826155,"autralia_connell_canopyLoss-Horeshoe-27-1:autralia_connell_canopyLoss","South Australian Gulfs",22,6,1.00428511105251,1.01620315408917,"site_slope","Ecoregion","1900-2015","autralia_connell_canopyLoss",-35.133315,138.466345
17,-0.0447029527661302,0.0191481985640766,0.00933333333333333,-0.100530351624353,0.00791248133513068,-0.0831226810904338,-0.00882697270932552,-0.0760600318044425,-0.0148189195504428,-0.100876635813716,-0.0832728931345696,-0.0759985185550181,-0.0146440688648,-0.00899909489735838,0.00756830150062855,"autralia_connell_canopyLoss-Noarlunga-27-2:autralia_connell_canopyLoss","South Australian Gulfs",22,6,1.00043478698291,1.00098355692534,"site_slope","Ecoregion","1900-2015","autralia_connell_canopyLoss",-35.149593,138.464168
19,-0.152943607823015,0.0917276741234494,0.0431111111111111,-0.412237850328523,0.0657457637694374,-0.32796162356569,0.0272002271493069,-0.303599601530802,-0.00358954315676669,-0.405108649652558,-0.338847850604022,-0.307808140863189,-0.00700920443484448,0.0203959022585691,0.0781651580342653,"Central_Chile_Fondecyt-CaletaHornos-7-2:Central_Chile_Fondecyt","Central Chile",7,8,0.999547255150847,0.999819028384716,"site_slope","Ecoregion","1900-2015","Central_Chile_Fondecyt",-29.698507,-71.319951
20,-0.151765946173927,0.0922086656775545,0.0417777777777778,-0.399729993204583,0.0811835628051436,-0.341910414603086,0.0190019551044533,-0.294390029293475,0.000972953254321583,-0.401430651417434,-0.341905850581736,-0.305287187728787,-0.00615395786047421,0.0187408929616137,0.0806715453094847,"Central_Chile_Fondecyt-ElFrances-7-3:Central_Chile_Fondecyt","Central Chile",7,8,0.999691044840079,1.00008132254787,"site_slope","Ecoregion","1900-2015","Central_Chile_Fondecyt",-30.093957,-71.379726
21,-0.153157518690367,0.089693066263555,0.0362222222222222,-0.380373452938347,0.0838291971469106,-0.327643059432512,0.0221741544950011,-0.293123885364109,-0.0013296610884935,-0.387538213289325,-0.336399292902291,-0.305048191323991,-0.0109257704699558,0.014162114165849,0.0767841680344767,"Central_Chile_Fondecyt-LosMolles-7-4:Central_Chile_Fondecyt","Central Chile",7,8,0.999806675803779,1.00002370804232,"site_slope","Ecoregion","1900-2015","Central_Chile_Fondecyt",-32.230521,-71.52399
22,-0.154917643156821,0.0880562982927901,0.0375555555555556,-0.382370623325655,0.063217806134203,-0.330264902060737,0.0163508746021266,-0.300312013149189,-0.0119577705344318,-0.381107591617092,-0.332437021460827,-0.303464337780284,-0.0135482737354365,0.015571412027475,0.0672421872865412,"Central_Chile_Fondecyt-MineraldeTalca-7-5:Central_Chile_Fondecyt","Central Chile",7,8,1.00056050288299,1.00366555619991,"site_slope","Ecoregion","1900-2015","Central_Chile_Fondecyt",-30.876946,-71.685185
23,-0.151752275191689,0.0874881837882377,0.036,-0.382080828884863,0.0660060414608886,-0.32863639747258,0.0129373252175441,-0.302933315667928,-0.0147285406187559,-0.381850511002002,-0.328527425761539,-0.30202881967734,-0.0131711497488488,0.0129211091194782,0.0659074005508248,"Central_Chile_Fondecyt-Zapallar-7-7:Central_Chile_Fondecyt","Central Chile",7,8,1.00056834005761,1.0012829449254,"site_slope","Ecoregion","1900-2015","Central_Chile_Fondecyt",-32.547154,-71.465009
24,-0.0409847946801958,0.0172007192937314,0.00733333333333333,-0.0855205012800188,0.00100228995108263,-0.0754248166367674,-0.00832479889798523,-0.068944735827649,-0.0121334309601233,-0.0844475651143711,-0.0749541439730819,-0.0696421015928659,-0.0124923615434905,-0.00725072774886521,0.00538281934655313,"Channel_Islands_National_Park-Anacapa Island-Admiral's Reef-5-1:Channel_Islands_National_Park","Southern California Bight",23,9,1.00090726820936,1.00287772663327,"site_slope","Ecoregion","1900-2015","Channel_Islands_National_Park",34.00775,-119.43438
25,0.124024667274371,0.0176408250105755,1,0.0776697442041794,0.167104328266247,0.0898626403696456,0.159170981518989,0.0968140420293904,0.154144812401704,0.0780085132359348,0.0870259295079859,0.0941607390992828,0.152150374836179,0.157414099293678,0.167630570941052,"Channel_Islands_National_Park-Anacapa Island-Cathedral Cove-5-2:Channel_Islands_National_Park","Southern California Bight",23,9,1.00251808212138,1.00676743764449,"site_slope","Ecoregion","1900-2015","Channel_Islands_National_Park",34.0158667,-119.37173
26,0.0977671518674025,0.0172863955706987,1,0.0544538891402762,0.146302349855972,0.0651209423000354,0.13216620210898,0.0689085246019938,0.12536376181938,0.0527228715817469,0.0641563418985596,0.0698978494912198,0.126505222516415,0.131346776887592,0.144339395819384,"Channel_Islands_National_Park-Anacapa Island-Landing Cove-5-3:Channel_Islands_National_Park","Southern California Bight",23,9,1.00043333195646,1.00206117566532,"site_slope","Ecoregion","1900-2015","Channel_Islands_National_Park",34.0170333,-119.36113
27,0.0517376900190774,0.0170937255937457,0.999333333333333,0.00852582174785425,0.0948617558725821,0.0176924545332647,0.0840234027162694,0.0248874936659811,0.0807198412488304,0.00912619696631631,0.0183938117699983,0.0237891080766783,0.0799250901871938,0.0849834340371344,0.0964706583622505,"Channel_Islands_National_Park-San Miguel Island-Hare Rock-5-4:Channel_Islands_National_Park","Northern and Central California",18,9,1.00129696149156,1.00340837358552,"site_slope","Ecoregion","1900-2015","Channel_Islands_National_Park",34.0643833,-120.3566
28,0.0245650604166524,0.0171267969232778,0.924666666666667,-0.0240492269196111,0.0677635001112135,-0.00980847447682151,0.057632590368412,-0.00488854692200376,0.0513632531229819,-0.0218987189301963,-0.00888056328391163,-0.00388093539048555,0.052594255007394,0.0586859126900269,0.0703443239737757,"Channel_Islands_National_Park-San Miguel Island-Wyckoff Ledge-5-5:Channel_Islands_National_Park","Northern and Central California",18,9,1.0015844769532,1.00728064195367,"site_slope","Ecoregion","1900-2015","Channel_Islands_National_Park",34.0223667,-120.38747
29,0.00411803839133979,0.0173664949238231,0.582888888888889,-0.0399970633791682,0.0512453969619118,-0.031127548565283,0.0366439448709431,-0.0239275757760674,0.0315703205434819,-0.0408419517297392,-0.0300058325836756,-0.0233759936827457,0.0327449453027585,0.038439620188095,0.0503368394488429,"Channel_Islands_National_Park-Santa Barbara Island-Arch Point-5-6:Channel_Islands_National_Park","Southern California Bight",23,9,1.00228845148554,1.00921717988555,"site_slope","Ecoregion","1900-2015","Channel_Islands_National_Park",33.4875333,-119.02758
30,-0.0148715990548165,0.0173367211901667,0.192444444444444,-0.059336462954238,0.0312846069570807,-0.048188126103202,0.0205523872868105,-0.0434839212058515,0.0126185672746297,-0.0618521124184432,-0.0503508187594671,-0.0432434923737819,0.0130276085925885,0.0193893680055315,0.0303890569425544,"Channel_Islands_National_Park-Santa Barbara Island-Cat Canyon-5-7:Channel_Islands_National_Park","Southern California Bight",23,9,1.0025276597783,1.00842553122126,"site_slope","Ecoregion","1900-2015","Channel_Islands_National_Park",33.4644167,-119.03917
31,-5.35512408960407e-05,0.0174101126202543,0.491555555555556,-0.0485578668912267,0.0435343602985469,-0.033144529299657,0.03444426498245,-0.0271273238330239,0.0292399818770675,-0.0468801924507656,-0.0341597800935715,-0.0285200048191303,0.0283425296712525,0.0340278419018652,0.0465576974526962,"Channel_Islands_National_Park-Santa Barbara Island-SE Sea Lion Rookery-5-8:Channel_Islands_National_Park","Southern California Bight",23,9,1.00069301315548,1.00165305268636,"site_slope","Ecoregion","1900-2015","Channel_Islands_National_Park",33.4661167,-119.02778
32,0.0622471968519855,0.0173840085591667,1,0.0185607710899265,0.108458985514716,0.0287017336720541,0.0957207179858721,0.0331970031199366,0.0897515150444416,0.0174213739976553,0.0290086677214933,0.0341609883667787,0.0910785175920838,0.0960189007614401,0.107299688896278,"Channel_Islands_National_Park-Santa Cruz Island-Fry's Harbor-5-9:Channel_Islands_National_Park","Southern California Bight",23,9,1.00011220256597,1.00021787533793,"site_slope","Ecoregion","1900-2015","Channel_Islands_National_Park",34.05635,-119.75515
33,0.0331825573926681,0.0167978403928626,0.974222222222222,-0.0131244477773042,0.0753314122688451,0.000857184972809172,0.066667629612685,0.004379345485655,0.0596563679111328,-0.0123749897085323,-0.000131699414292025,0.00513945550539906,0.0608231771369029,0.0660595481301277,0.0761698903227778,"Channel_Islands_National_Park-Santa Cruz Island-Gull Island South-5-10:Channel_Islands_National_Park","Southern California Bight",23,9,1.00242588294999,1.00780182888429,"site_slope","Ecoregion","1900-2015","Channel_Islands_National_Park",33.9496667,-119.82758
34,0.0141494756986948,0.017483539201891,0.788666666666667,-0.0319463174620502,0.0593948336367827,-0.0187817419345475,0.0486506260737329,-0.0143444578463683,0.0431178754277389,-0.0321422070482536,-0.0198702151547764,-0.0146698742171822,0.0430417598691861,0.0476143339460179,0.0592348147852624,"Channel_Islands_National_Park-Santa Cruz Island-Pelican Bay-5-11:Channel_Islands_National_Park","Southern California Bight",23,9,0.999910282235131,1.00105121345097,"site_slope","Ecoregion","1900-2015","Channel_Islands_National_Park",34.0348833,-119.70308
35,0.00738863885003516,0.0176859235448796,0.663777777777778,-0.0369143866509912,0.0535193143345351,-0.0263275371524651,0.0413707114444661,-0.0204456006771641,0.0380574780479106,-0.0380791867449792,-0.0261134383918296,-0.022489828868159,0.0366617291998812,0.0417752777922333,0.0528881298191926,"Channel_Islands_National_Park-Santa Cruz Island-Scorpion Anchorage-5-12:Channel_Islands_National_Park","Southern California Bight",23,9,1.00138627989673,1.0054396583749,"site_slope","Ecoregion","1900-2015","Channel_Islands_National_Park",34.0479833,-119.5514
36,-0.0285020312903199,0.0176439023455526,0.0515555555555556,-0.0742688751417628,0.0158874652675179,-0.0621877090851222,0.00631831912542249,-0.0563970026597317,0.000771993714628084,-0.0736534906058512,-0.0632581962257978,-0.0577908639920884,0.000223226377303411,0.00571824705664672,0.0168803578136103,"Channel_Islands_National_Park-Santa Cruz Island-Yellow Banks-5-13:Channel_Islands_National_Park","Southern California Bight",23,9,1.00051523648695,1.00272877582363,"site_slope","Ecoregion","1900-2015","Channel_Islands_National_Park",33.9898333,-119.56307
37,0.0402795772567292,0.017057860760944,0.990666666666667,-0.00441586471946381,0.0835993588027924,0.00661661819752594,0.072378968025377,0.0119779786847906,0.067871747908278,-0.00259257692633835,0.00758575653397554,0.0121162057253815,0.0680598831910238,0.0734976947753507,0.085322303064174,"Channel_Islands_National_Park-Santa Rosa Island-Johnson's Lee North-5-14:Channel_Islands_National_Park","Northern and Central California",18,9,1.0016584721656,1.00353451331067,"site_slope","Ecoregion","1900-2015","Channel_Islands_National_Park",33.9014667,-120.10297
38,0.0248085010116119,0.0176503565628294,0.915555555555556,-0.0196094942362507,0.0684811877529746,-0.0102610102915322,0.0583763083467962,-0.00667722776344876,0.0519005137276371,-0.0196551166835254,-0.0102213113766185,-0.00521290130263854,0.0537642954607225,0.0584421633220349,0.0682617556386187,"Channel_Islands_National_Park-Santa Rosa Island-Johnson's Lee South-5-15:Channel_Islands_National_Park","Northern and Central California",18,9,1.00041120923616,1.00194915375033,"site_slope","Ecoregion","1900-2015","Channel_Islands_National_Park",33.8975333,-120.10075
39,-0.0506327573861245,0.0171960261286909,0.000888888888888889,-0.0967545116613354,-0.00736529994102387,-0.085475239177815,-0.0173993757833573,-0.0797275673830911,-0.0227924349690345,-0.0967525313097977,-0.0854649584592487,-0.0795414444115,-0.0225334478277063,-0.0174119652248744,-0.0074274180599242,"Channel_Islands_National_Park-Santa Rosa Island-Rodes Reef-5-16:Channel_Islands_National_Park","Northern and Central California",18,9,0.999959254296436,0.999979846932155,"site_slope","Ecoregion","1900-2015","Channel_Islands_National_Park",34.0326167,-120.107
42,-0.00859075420738919,0.0116087126766477,0.220444444444444,-0.040695298515767,0.020733071083162,-0.0325531808821682,0.0137806098612844,-0.0265185007928195,0.0117323625979574,-0.0404512222517943,-0.0320440513437231,-0.027586591964915,0.0107440722715007,0.0145404085033399,0.0211494462435498,"Davoult_etal_2011-Porspoder-13-14:Davoult_etal_2011","Celtic Seas",6,12,1.00160245963319,1.00735934877479,"site_slope","Ecoregion","1900-2015","Davoult_etal_2011",48.824669,-4.7006
43,-0.0168043704113586,0.0123257936502589,0.0902222222222222,-0.0511204803208098,0.0143659052449593,-0.0416194497315683,0.00680462576872514,-0.0379097235448733,0.00264624311020709,-0.0511062877030956,-0.0421550817956317,-0.0377700795169907,0.00296414723078505,0.00629080266918763,0.0143059796860371,"Davoult_etal_2011-Portsall-13-15:Davoult_etal_2011","Celtic Seas",6,12,1.00108446811932,1.00322289714725,"site_slope","Ecoregion","1900-2015","Davoult_etal_2011",48.824669,-4.7006
44,0.0200934500647566,0.0394888829242811,0.695333333333333,-0.0802708765859178,0.120504965896762,-0.0608036302184443,0.0936116646039152,-0.0476497458633831,0.0809715653600276,-0.0771657386820769,-0.0573333504648073,-0.0448817230371972,0.0851941551546275,0.0981285027991504,0.123749118414987,"Dayton_etal_1992-Central-13-16:Dayton_etal_1992","Southern California Bight",23,13,1.00463431152936,1.01813367575222,"site_slope","Ecoregion","1900-2015","Dayton_etal_1992",32.70325,-117.26702
45,-0.00712649091863375,0.0387544944706152,0.428666666666667,-0.106609426136481,0.0862428600763497,-0.0805850419134152,0.0695360891370387,-0.0736032065438272,0.0518247656055045,-0.102907538804198,-0.0814163864855586,-0.0707511377293231,0.0560450941552502,0.0692768075024456,0.0928069178425803,"Dayton_etal_1992-North-13-17:Dayton_etal_1992","Southern California Bight",23,13,1.00345674325725,1.01411027508032,"site_slope","Ecoregion","1900-2015","Dayton_etal_1992",32.721865,-117.26702
46,-0.0959444159407605,0.035420131613141,0.00422222222222222,-0.185821333645764,-0.00688317384656305,-0.166465170032079,-0.0280650794450501,-0.153265679356697,-0.035193396240105,-0.184399903161505,-0.166190620754193,-0.156064536116101,-0.0375370883837208,-0.0273959103017709,-0.00397220519385906,"Dayton_etal_1999_Laminaria-Point Loma-13-18:Dayton_etal_1999_Laminaria","Southern California Bight",23,14,1.00214515143102,1.00920384978779,"site_slope","Ecoregion","1900-2015","Dayton_etal_1999_Laminaria",32.692283,-117.25976
47,-0.111632971489954,0.0279679236605588,0,-0.179231633300649,-0.0353934241139923,-0.166668832727047,-0.0583289339647161,-0.160001025221353,-0.0685289936954928,-0.176896901887493,-0.162827654438546,-0.155683661895339,-0.0638737748470288,-0.0537535105512375,-0.032344122814626,"Dayton_etal_1999_Pterygophora-Point Loma-13-19:Dayton_etal_1999_Pterygophora","Southern California Bight",23,15,1.00090957506086,1.00267699035768,"site_slope","Ecoregion","1900-2015","Dayton_etal_1999_Pterygophora",32.692283,-117.25976
50,-0.049569096489073,0.0256983667658428,0.0575555555555556,-0.109726584472376,0.0639728459475332,-0.0873135751664374,0.0164402365129216,-0.0823693349725198,-0.015437630399383,-0.0958092906358274,-0.0800558595980059,-0.0702331590014009,0.00751029005738238,0.0310600942159068,0.0783938583991628,"Dean_etal_2000-Knight Island-13-22:Dean_etal_2000","Gulf of Alaska",8,18,1.00831467081016,1.0151436029592,"site_slope","Ecoregion","1900-2015","Dean_etal_2000",60.330122,-147.77271
51,0.00941518422133324,0.0398063932170076,0.602888888888889,-0.0835243308508067,0.113812829409424,-0.074626657579985,0.0809300967620524,-0.0579515137159351,0.0746315908618592,-0.0910502336091971,-0.0722771310431009,-0.0579598046942242,0.0746148725470319,0.0871757132571383,0.109614863055165,"Edwards_baja-AguaBlanca_1_1-25-1:Edwards_baja","Southern California Bight",23,19,1.00267370321326,1.00547692169194,"site_slope","Ecoregion","1900-2015","Edwards_baja",30.58,-116.35
52,0.0199267548978726,0.0393026571223464,0.697333333333333,-0.0781924964435061,0.125819242583587,-0.0543007294408632,0.0989616800098043,-0.0453113813667381,0.0839692587574829,-0.0837816031235043,-0.0579526672576361,-0.0460449603836542,0.0834950098841054,0.0952607751904178,0.121242098121472,"Edwards_baja-AguaBlanca_1_2-25-2:Edwards_baja","Southern California Bight",23,19,0.999867663057654,1.00093908731814,"site_slope","Ecoregion","1900-2015","Edwards_baja",30.58,-116.35
53,-0.000349204415517274,0.0373300001753263,0.502666666666667,-0.0976565638914249,0.0898236088113094,-0.0750140466715475,0.0711842940369747,-0.0591433284552791,0.0625772661459403,-0.0973842426878646,-0.0735186242570397,-0.0609885371256726,0.0617868827235281,0.0735967860380296,0.0906194374266319,"Edwards_baja-AguaBlanca_2_1-25-3:Edwards_baja","Southern California Bight",23,19,1.00180037800139,1.00533018975095,"site_slope","Ecoregion","1900-2015","Edwards_baja",30.58,-116.35
54,0.00142908166459436,0.0413823922953203,0.514222222222222,-0.107314423646163,0.103583325533521,-0.0861061346271151,0.0769686481701776,-0.0663271303194728,0.0687425405472012,-0.105618117858304,-0.080080177564052,-0.0668391851394759,0.0684411792315246,0.0843692833645325,0.105680754514,"Edwards_baja-AguaBlanca_2_2-25-4:Edwards_baja","Southern California Bight",23,19,1.00282688075871,1.00304297855895,"site_slope","Ecoregion","1900-2015","Edwards_baja",30.58,-116.35
55,-0.00334852666785094,0.0428771757508753,0.465555555555556,-0.108394905245623,0.117763077652881,-0.0850783497623577,0.0837176978023159,-0.070540125089733,0.0702400018785693,-0.114613134135074,-0.0875479089096046,-0.0737129369191321,0.0679421336115025,0.0822131757616526,0.111778634779595,"Edwards_baja-AguaBlanca_3_1-25-5:Edwards_baja","Southern California Bight",23,19,1.00030110945731,1.00135978983399,"site_slope","Ecoregion","1900-2015","Edwards_baja",30.58,-116.35
56,0.0204789218036712,0.0469280641753551,0.668888888888889,-0.104557651026959,0.143016910702181,-0.0708090642300967,0.1137911393891,-0.0618230325356226,0.0918172922047949,-0.10549792269417,-0.0713455105581774,-0.0575837953987842,0.0975041358035501,0.11346092130281,0.142598169935804,"Edwards_baja-AguaBlanca_3_2-25-6:Edwards_baja","Southern California Bight",23,19,0.999870206255697,0.999903499675665,"site_slope","Ecoregion","1900-2015","Edwards_baja",30.58,-116.35
57,-0.0319537210569578,0.0394043993345031,0.205555555555556,-0.128245285400048,0.07301440147289,-0.112905344473649,0.0415840865957286,-0.100193060351781,0.028894352225711,-0.130169718745009,-0.107705388163992,-0.095521212758501,0.0338034408480638,0.0471810593421223,0.0717467332689084,"Edwards_baja-Asuncion_1_1-25-9:Edwards_baja","Southern California Bight",23,19,1.00377035253506,1.01106413470908,"site_slope","Ecoregion","1900-2015","Edwards_baja",27.27,-114.7
58,-0.029267960712655,0.0397902289467243,0.229777777777778,-0.133999154602944,0.0726879311699079,-0.10646188613876,0.0504554095153822,-0.0960641438649461,0.0342912820640459,-0.134672158908882,-0.109144054733673,-0.0946578767729998,0.0358907221200717,0.0483544836545785,0.0717490361275279,"Edwards_baja-Asuncion_1_2-25-10:Edwards_baja","Southern California Bight",23,19,1.00095019888074,1.00258129474865,"site_slope","Ecoregion","1900-2015","Edwards_baja",27.27,-114.7
59,0.0164862216026712,0.0380862774021552,0.665555555555556,-0.0801855368118293,0.111876895940799,-0.0499737208921545,0.0993513148780952,-0.0498386324299999,0.0753826113821507,-0.0801275181184363,-0.0558996640962931,-0.0455601763145395,0.0800789459911929,0.0961729761758704,0.111808189774332,"Edwards_baja-Asuncion_2_1-25-12:Edwards_baja","Southern California Bight",23,19,1.00265656271335,1.00677940418546,"site_slope","Ecoregion","1900-2015","Edwards_baja",27.27,-114.7
60,0.0731334615133976,0.039208402696666,0.969555555555556,-0.0304250681905992,0.168690775837422,-0.000696773094394088,0.151137815767568,0.0104356558675478,0.138363327846938,-0.0287952671139357,-0.0035016243427117,0.00938748806634015,0.137726089699538,0.149811098235101,0.17166199395533,"Edwards_baja-Asuncion_2_2-25-13:Edwards_baja","Southern California Bight",23,19,0.999880794900763,0.999896097119434,"site_slope","Ecoregion","1900-2015","Edwards_baja",27.27,-114.7
